,中华人民共和国,0,,1645349604927082496,0,0,,1,7270
350783000000,建瓯市,3,,1645349901825085449,0,0,1645349668944744451,2782,2783
350801000000,市辖区,3,,1645349903859322880,0,0,1645349668944744452,2786,2787
350802000000,新罗区,3,,1645349903859322881,0,0,1645349668944744452,2788,2789
350803000000,永定区,3,,1645349903859322882,0,0,1645349668944744452,2790,2791
350821000000,长汀县,3,,1645349903859322883,0,0,1645349668944744452,2792,2793
350823000000,上杭县,3,,1645349903859322884,0,0,1645349668944744452,2794,2795
350824000000,武平县,3,,1645349903859322885,0,0,1645349668944744452,2796,2797
350825000000,连城县,3,,1645349903859322886,0,0,1645349668944744452,2798,2799
350881000000,漳平市,3,,1645349903859322887,0,0,1645349668944744452,2800,2801
350901000000,市辖区,3,,1645349905885171712,0,0,1645349668944744453,2804,2805
350902000000,蕉城区,3,,1645349905885171713,0,0,1645349668944744453,2806,2807
350921000000,霞浦县,3,,1645349905885171714,0,0,1645349668944744453,2808,2809
350922000000,古田县,3,,1645349905885171715,0,0,1645349668944744453,2810,2811
350923000000,屏南县,3,,1645349905885171716,0,0,1645349668944744453,2812,2813
350924000000,寿宁县,3,,1645349905885171717,0,0,1645349668944744453,2814,2815
350925000000,周宁县,3,,1645349905885171718,0,0,1645349668944744453,2816,2817
350926000000,柘荣县,3,,1645349905885171719,0,0,1645349668944744453,2818,2819
350981000000,福安市,3,,1645349905885171720,0,0,1645349668944744453,2820,2821
350982000000,福鼎市,3,,1645349905885171721,0,0,1645349668944744453,2822,2823
360101000000,市辖区,3,,1645349907801968640,0,0,1645349672258244608,2828,2829
360102000000,东湖区,3,,1645349907801968641,0,0,1645349672258244608,2830,2831
360103000000,西湖区,3,,1645349907801968642,0,0,1645349672258244608,2832,2833
360104000000,青云谱区,3,,1645349907801968643,0,0,1645349672258244608,2834,2835
360111000000,青山湖区,3,,1645349907801968644,0,0,1645349672258244608,2836,2837
360112000000,新建区,3,,1645349907801968645,0,0,1645349672258244608,2838,2839
360113000000,红谷滩区,3,,1645349907801968646,0,0,1645349672258244608,2840,2841
360121000000,南昌县,3,,1645349907801968647,0,0,1645349672258244608,2842,2843
360123000000,安义县,3,,1645349907801968648,0,0,1645349672258244608,2844,2845
360124000000,进贤县,3,,1645349907801968649,0,0,1645349672258244608,2846,2847
360201000000,市辖区,3,,1645349909735542784,0,0,1645349672258244609,2850,2851
360202000000,昌江区,3,,1645349909735542785,0,0,1645349672258244609,2852,2853
360203000000,珠山区,3,,1645349909735542786,0,0,1645349672258244609,2854,2855
360222000000,浮梁县,3,,1645349909735542787,0,0,1645349672258244609,2856,2857
360281000000,乐平市,3,,1645349909735542788,0,0,1645349672258244609,2858,2859
360301000000,市辖区,3,,1645349911350349824,0,0,1645349672258244610,2862,2863
360302000000,安源区,3,,1645349911350349825,0,0,1645349672258244610,2864,2865
360313000000,湘东区,3,,1645349911350349826,0,0,1645349672258244610,2866,2867
360321000000,莲花县,3,,1645349911350349827,0,0,1645349672258244610,2868,2869
360322000000,上栗县,3,,1645349911350349828,0,0,1645349672258244610,2870,2871
360323000000,芦溪县,3,,1645349911350349829,0,0,1645349672258244610,2872,2873
360401000000,市辖区,3,,1645349912914825216,0,0,1645349672258244611,2876,2877
360402000000,濂溪区,3,,1645349912914825217,0,0,1645349672258244611,2878,2879
360403000000,浔阳区,3,,1645349912914825218,0,0,1645349672258244611,2880,2881
360404000000,柴桑区,3,,1645349912914825219,0,0,1645349672258244611,2882,2883
360423000000,武宁县,3,,1645349912914825220,0,0,1645349672258244611,2884,2885
360424000000,修水县,3,,1645349912914825221,0,0,1645349672258244611,2886,2887
360425000000,永修县,3,,1645349912914825222,0,0,1645349672258244611,2888,2889
360426000000,德安县,3,,1645349912914825223,0,0,1645349672258244611,2890,2891
360428000000,都昌县,3,,1645349912914825224,0,0,1645349672258244611,2892,2893
360429000000,湖口县,3,,1645349912914825225,0,0,1645349672258244611,2894,2895
360430000000,彭泽县,3,,1645349912914825226,0,0,1645349672258244611,2896,2897
360481000000,瑞昌市,3,,1645349912914825227,0,0,1645349672258244611,2898,2899
360482000000,共青城市,3,,1645349912914825228,0,0,1645349672258244611,2900,2901
360483000000,庐山市,3,,1645349912914825229,0,0,1645349672258244611,2902,2903
360501000000,市辖区,3,,1645349915406241792,0,0,1645349672258244612,2906,2907
360502000000,渝水区,3,,1645349915406241793,0,0,1645349672258244612,2908,2909
360521000000,分宜县,3,,1645349915410436096,0,0,1645349672258244612,2910,2911
360601000000,市辖区,3,,1645349916840693760,0,0,1645349672258244613,2914,2915
360602000000,月湖区,3,,1645349916840693761,0,0,1645349672258244613,2916,2917
360603000000,余江区,3,,1645349916840693762,0,0,1645349672258244613,2918,2919
360681000000,贵溪市,3,,1645349916840693763,0,0,1645349672258244613,2920,2921
360701000000,市辖区,3,,1645349918350643200,0,0,1645349672258244614,2924,2925
360702000000,章贡区,3,,1645349918350643201,0,0,1645349672258244614,2926,2927
360703000000,南康区,3,,1645349918354837504,0,0,1645349672258244614,2928,2929
360704000000,赣县区,3,,1645349918354837505,0,0,1645349672258244614,2930,2931
360722000000,信丰县,3,,1645349918354837506,0,0,1645349672258244614,2932,2933
360723000000,大余县,3,,1645349918354837507,0,0,1645349672258244614,2934,2935
360724000000,上犹县,3,,1645349918354837508,0,0,1645349672258244614,2936,2937
360725000000,崇义县,3,,1645349918354837509,0,0,1645349672258244614,2938,2939
360726000000,安远县,3,,1645349918354837510,0,0,1645349672258244614,2940,2941
360728000000,定南县,3,,1645349918354837511,0,0,1645349672258244614,2942,2943
360729000000,全南县,3,,1645349918354837512,0,0,1645349672258244614,2944,2945
360730000000,宁都县,3,,1645349918354837513,0,0,1645349672258244614,2946,2947
360731000000,于都县,3,,1645349918354837514,0,0,1645349672258244614,2948,2949
360732000000,兴国县,3,,1645349918354837515,0,0,1645349672258244614,2950,2951
360733000000,会昌县,3,,1645349918354837516,0,0,1645349672258244614,2952,2953
360734000000,寻乌县,3,,1645349918354837517,0,0,1645349672258244614,2954,2955
360735000000,石城县,3,,1645349918354837518,0,0,1645349672258244614,2956,2957
360781000000,瑞金市,3,,1645349918354837519,0,0,1645349672258244614,2958,2959
360783000000,龙南市,3,,1645349918354837520,0,0,1645349672258244614,2960,2961
360801000000,市辖区,3,,1645349921416679424,0,0,1645349672258244615,2964,2965
360802000000,吉州区,3,,1645349921416679425,0,0,1645349672258244615,2966,2967
360803000000,青原区,3,,1645349921416679426,0,0,1645349672258244615,2968,2969
360821000000,吉安县,3,,1645349921416679427,0,0,1645349672258244615,2970,2971
360822000000,吉水县,3,,1645349921416679428,0,0,1645349672258244615,2972,2973
360823000000,峡江县,3,,1645349921416679429,0,0,1645349672258244615,2974,2975
360824000000,新干县,3,,1645349921416679430,0,0,1645349672258244615,2976,2977
360825000000,永丰县,3,,1645349921416679431,0,0,1645349672258244615,2978,2979
360826000000,泰和县,3,,1645349921416679432,0,0,1645349672258244615,2980,2981
360827000000,遂川县,3,,1645349921416679433,0,0,1645349672258244615,2982,2983
360828000000,万安县,3,,1645349921416679434,0,0,1645349672258244615,2984,2985
360829000000,安福县,3,,1645349921416679435,0,0,1645349672258244615,2986,2987
360830000000,永新县,3,,1645349921416679436,0,0,1645349672258244615,2988,2989
360881000000,井冈山市,3,,1645349921416679437,0,0,1645349672258244615,2990,2991
360901000000,市辖区,3,,1645349924063285248,0,0,1645349672258244616,2994,2995
360902000000,袁州区,3,,1645349924063285249,0,0,1645349672258244616,2996,2997
360921000000,奉新县,3,,1645349924063285250,0,0,1645349672258244616,2998,2999
360922000000,万载县,3,,1645349924063285251,0,0,1645349672258244616,3000,3001
360923000000,上高县,3,,1645349924063285252,0,0,1645349672258244616,3002,3003
360924000000,宜丰县,3,,1645349924063285253,0,0,1645349672258244616,3004,3005
360925000000,靖安县,3,,1645349924063285254,0,0,1645349672258244616,3006,3007
360926000000,铜鼓县,3,,1645349924063285255,0,0,1645349672258244616,3008,3009
360981000000,丰城市,3,,1645349924063285256,0,0,1645349672258244616,3010,3011
360982000000,樟树市,3,,1645349924063285257,0,0,1645349672258244616,3012,3013
360983000000,高安市,3,,1645349924063285258,0,0,1645349672258244616,3014,3015
361001000000,市辖区,3,,1645349926315626496,0,0,1645349672258244617,3018,3019
361002000000,临川区,3,,1645349926315626497,0,0,1645349672258244617,3020,3021
361003000000,东乡区,3,,1645349926315626498,0,0,1645349672258244617,3022,3023
361021000000,南城县,3,,1645349926315626499,0,0,1645349672258244617,3024,3025
361022000000,黎川县,3,,1645349926315626500,0,0,1645349672258244617,3026,3027
361023000000,南丰县,3,,1645349926315626501,0,0,1645349672258244617,3028,3029
361024000000,崇仁县,3,,1645349926315626502,0,0,1645349672258244617,3030,3031
361025000000,乐安县,3,,1645349926315626503,0,0,1645349672258244617,3032,3033
361026000000,宜黄县,3,,1645349926315626504,0,0,1645349672258244617,3034,3035
361027000000,金溪县,3,,1645349926315626505,0,0,1645349672258244617,3036,3037
361028000000,资溪县,3,,1645349926315626506,0,0,1645349672258244617,3038,3039
361030000000,广昌县,3,,1645349926315626507,0,0,1645349672258244617,3040,3041
361101000000,市辖区,3,,1645349928219840512,0,0,1645349672262438912,3044,3045
361102000000,信州区,3,,1645349928224034816,0,0,1645349672262438912,3046,3047
361103000000,广丰区,3,,1645349928224034817,0,0,1645349672262438912,3048,3049
361104000000,广信区,3,,1645349928224034818,0,0,1645349672262438912,3050,3051
361123000000,玉山县,3,,1645349928224034819,0,0,1645349672262438912,3052,3053
361124000000,铅山县,3,,1645349928224034820,0,0,1645349672262438912,3054,3055
361125000000,横峰县,3,,1645349928224034821,0,0,1645349672262438912,3056,3057
361126000000,弋阳县,3,,1645349928224034822,0,0,1645349672262438912,3058,3059
361127000000,余干县,3,,1645349928224034823,0,0,1645349672262438912,3060,3061
361128000000,鄱阳县,3,,1645349928224034824,0,0,1645349672262438912,3062,3063
361129000000,万年县,3,,1645349928224034825,0,0,1645349672262438912,3064,3065
361130000000,婺源县,3,,1645349928224034826,0,0,1645349672262438912,3066,3067
361181000000,德兴市,3,,1645349928224034827,0,0,1645349672262438912,3068,3069
370101000000,市辖区,3,,1645349930539290624,0,0,1645349675722739712,3074,3075
370102000000,历下区,3,,1645349930543484928,0,0,1645349675722739712,3076,3077
370103000000,市中区,3,,1645349930543484929,0,0,1645349675722739712,3078,3079
370104000000,槐荫区,3,,1645349930543484930,0,0,1645349675722739712,3080,3081
370105000000,天桥区,3,,1645349930543484931,0,0,1645349675722739712,3082,3083
370112000000,历城区,3,,1645349930543484932,0,0,1645349675722739712,3084,3085
370113000000,长清区,3,,1645349930543484933,0,0,1645349675722739712,3086,3087
370114000000,章丘区,3,,1645349930543484934,0,0,1645349675722739712,3088,3089
370115000000,济阳区,3,,1645349930543484935,0,0,1645349675722739712,3090,3091
370116000000,莱芜区,3,,1645349930543484936,0,0,1645349675722739712,3092,3093
370117000000,钢城区,3,,1645349930543484937,0,0,1645349675722739712,3094,3095
370124000000,平阴县,3,,1645349930543484938,0,0,1645349675722739712,3096,3097
370126000000,商河县,3,,1645349930543484939,0,0,1645349675722739712,3098,3099
370171000000,济南高新技术产业开发区,3,,1645349930543484940,0,0,1645349675722739712,3100,3101
370201000000,市辖区,3,,1645349932896489472,0,0,1645349675722739713,3104,3105
370202000000,市南区,3,,1645349932900683776,0,0,1645349675722739713,3106,3107
370203000000,市北区,3,,1645349932900683777,0,0,1645349675722739713,3108,3109
370211000000,黄岛区,3,,1645349932900683778,0,0,1645349675722739713,3110,3111
370212000000,崂山区,3,,1645349932900683779,0,0,1645349675722739713,3112,3113
370213000000,李沧区,3,,1645349932900683780,0,0,1645349675722739713,3114,3115
370214000000,城阳区,3,,1645349932900683781,0,0,1645349675722739713,3116,3117
370215000000,即墨区,3,,1645349932900683782,0,0,1645349675722739713,3118,3119
370271000000,青岛高新技术产业开发区,3,,1645349932900683783,0,0,1645349675722739713,3120,3121
370281000000,胶州市,3,,1645349932900683784,0,0,1645349675722739713,3122,3123
370283000000,平度市,3,,1645349932900683785,0,0,1645349675722739713,3124,3125
370285000000,莱西市,3,,1645349932900683786,0,0,1645349675722739713,3126,3127
370301000000,市辖区,3,,1645349935115276288,0,0,1645349675722739714,3130,3131
370302000000,淄川区,3,,1645349935115276289,0,0,1645349675722739714,3132,3133
370303000000,张店区,3,,1645349935115276290,0,0,1645349675722739714,3134,3135
370304000000,博山区,3,,1645349935115276291,0,0,1645349675722739714,3136,3137
370305000000,临淄区,3,,1645349935115276292,0,0,1645349675722739714,3138,3139
370306000000,周村区,3,,1645349935115276293,0,0,1645349675722739714,3140,3141
370321000000,桓台县,3,,1645349935115276294,0,0,1645349675722739714,3142,3143
370322000000,高青县,3,,1645349935115276295,0,0,1645349675722739714,3144,3145
370323000000,沂源县,3,,1645349935115276296,0,0,1645349675722739714,3146,3147
370401000000,市辖区,3,,1645349938248421376,0,0,1645349675722739715,3150,3151
370402000000,市中区,3,,1645349938248421377,0,0,1645349675722739715,3152,3153
370403000000,薛城区,3,,1645349938248421378,0,0,1645349675722739715,3154,3155
370404000000,峄城区,3,,1645349938248421379,0,0,1645349675722739715,3156,3157
370405000000,台儿庄区,3,,1645349938248421380,0,0,1645349675722739715,3158,3159
370406000000,山亭区,3,,1645349938248421381,0,0,1645349675722739715,3160,3161
370481000000,滕州市,3,,1645349938248421382,0,0,1645349675722739715,3162,3163
370501000000,市辖区,3,,1645349939972280320,0,0,1645349675722739716,3166,3167
370502000000,东营区,3,,1645349939972280321,0,0,1645349675722739716,3168,3169
370503000000,河口区,3,,1645349939972280322,0,0,1645349675722739716,3170,3171
370505000000,垦利区,3,,1645349939972280323,0,0,1645349675722739716,3172,3173
370522000000,利津县,3,,1645349939972280324,0,0,1645349675722739716,3174,3175
370523000000,广饶县,3,,1645349939972280325,0,0,1645349675722739716,3176,3177
370571000000,东营经济技术开发区,3,,1645349939972280326,0,0,1645349675722739716,3178,3179
370572000000,东营港经济开发区,3,,1645349939972280327,0,0,1645349675722739716,3180,3181
370601000000,市辖区,3,,1645349942010712064,0,0,1645349675722739717,3184,3185
370602000000,芝罘区,3,,1645349942010712065,0,0,1645349675722739717,3186,3187
370611000000,福山区,3,,1645349942010712066,0,0,1645349675722739717,3188,3189
370612000000,牟平区,3,,1645349942010712067,0,0,1645349675722739717,3190,3191
370613000000,莱山区,3,,1645349942010712068,0,0,1645349675722739717,3192,3193
370614000000,蓬莱区,3,,1645349942010712069,0,0,1645349675722739717,3194,3195
370671000000,烟台高新技术产业开发区,3,,1645349942010712070,0,0,1645349675722739717,3196,3197
370672000000,烟台经济技术开发区,3,,1645349942010712071,0,0,1645349675722739717,3198,3199
370681000000,龙口市,3,,1645349942010712072,0,0,1645349675722739717,3200,3201
370682000000,莱阳市,3,,1645349942010712073,0,0,1645349675722739717,3202,3203
370683000000,莱州市,3,,1645349942010712074,0,0,1645349675722739717,3204,3205
370685000000,招远市,3,,1645349942010712075,0,0,1645349675722739717,3206,3207
370686000000,栖霞市,3,,1645349942010712076,0,0,1645349675722739717,3208,3209
370687000000,海阳市,3,,1645349942010712077,0,0,1645349675722739717,3210,3211
370701000000,市辖区,3,,1645349944397271040,0,0,1645349675726934016,3214,3215
370702000000,潍城区,3,,1645349944397271041,0,0,1645349675726934016,3216,3217
370703000000,寒亭区,3,,1645349944397271042,0,0,1645349675726934016,3218,3219
370704000000,坊子区,3,,1645349944397271043,0,0,1645349675726934016,3220,3221
370705000000,奎文区,3,,1645349944397271044,0,0,1645349675726934016,3222,3223
370724000000,临朐县,3,,1645349944397271045,0,0,1645349675726934016,3224,3225
370725000000,昌乐县,3,,1645349944397271046,0,0,1645349675726934016,3226,3227
370772000000,潍坊滨海经济技术开发区,3,,1645349944397271047,0,0,1645349675726934016,3228,3229
370781000000,青州市,3,,1645349944397271048,0,0,1645349675726934016,3230,3231
370782000000,诸城市,3,,1645349944397271049,0,0,1645349675726934016,3232,3233
370783000000,寿光市,3,,1645349944397271050,0,0,1645349675726934016,3234,3235
370784000000,安丘市,3,,1645349944397271051,0,0,1645349675726934016,3236,3237
370785000000,高密市,3,,1645349944397271052,0,0,1645349675726934016,3238,3239
370786000000,昌邑市,3,,1645349944397271053,0,0,1645349675726934016,3240,3241
370801000000,市辖区,3,,1645349946653806592,0,0,1645349675726934017,3244,3245
370811000000,任城区,3,,1645349946653806593,0,0,1645349675726934017,3246,3247
370812000000,兖州区,3,,1645349946653806594,0,0,1645349675726934017,3248,3249
370826000000,微山县,3,,1645349946653806595,0,0,1645349675726934017,3250,3251
370827000000,鱼台县,3,,1645349946653806596,0,0,1645349675726934017,3252,3253
370828000000,金乡县,3,,1645349946658000896,0,0,1645349675726934017,3254,3255
370829000000,嘉祥县,3,,1645349946658000897,0,0,1645349675726934017,3256,3257
370830000000,汶上县,3,,1645349946658000898,0,0,1645349675726934017,3258,3259
370831000000,泗水县,3,,1645349946658000899,0,0,1645349675726934017,3260,3261
370832000000,梁山县,3,,1645349946658000900,0,0,1645349675726934017,3262,3263
370871000000,济宁高新技术产业开发区,3,,1645349946658000901,0,0,1645349675726934017,3264,3265
370881000000,曲阜市,3,,1645349946658000902,0,0,1645349675726934017,3266,3267
370883000000,邹城市,3,,1645349946658000903,0,0,1645349675726934017,3268,3269
370901000000,市辖区,3,,1645349948834844672,0,0,1645349675726934018,3272,3273
370902000000,泰山区,3,,1645349948834844673,0,0,1645349675726934018,3274,3275
370911000000,岱岳区,3,,1645349948834844674,0,0,1645349675726934018,3276,3277
370921000000,宁阳县,3,,1645349948834844675,0,0,1645349675726934018,3278,3279
370923000000,东平县,3,,1645349948834844676,0,0,1645349675726934018,3280,3281
370982000000,新泰市,3,,1645349948834844677,0,0,1645349675726934018,3282,3283
370983000000,肥城市,3,,1645349948834844678,0,0,1645349675726934018,3284,3285
371001000000,市辖区,3,,1645349950701309952,0,0,1645349675726934019,3288,3289
371002000000,环翠区,3,,1645349950701309953,0,0,1645349675726934019,3290,3291
371003000000,文登区,3,,1645349950701309954,0,0,1645349675726934019,3292,3293
371071000000,威海火炬高技术产业开发区,3,,1645349950701309955,0,0,1645349675726934019,3294,3295
371072000000,威海经济技术开发区,3,,1645349950701309956,0,0,1645349675726934019,3296,3297
371073000000,威海临港经济技术开发区,3,,1645349950701309957,0,0,1645349675726934019,3298,3299
371082000000,荣成市,3,,1645349950701309958,0,0,1645349675726934019,3300,3301
371083000000,乳山市,3,,1645349950701309959,0,0,1645349675726934019,3302,3303
371101000000,市辖区,3,,1645349952500666368,0,0,1645349675726934020,3306,3307
371102000000,东港区,3,,1645349952500666369,0,0,1645349675726934020,3308,3309
371103000000,岚山区,3,,1645349952500666370,0,0,1645349675726934020,3310,3311
371121000000,五莲县,3,,1645349952500666371,0,0,1645349675726934020,3312,3313
371122000000,莒县,3,,1645349952500666372,0,0,1645349675726934020,3314,3315
371171000000,日照经济技术开发区,3,,1645349952500666373,0,0,1645349675726934020,3316,3317
371301000000,市辖区,3,,1645349954060947456,0,0,1645349675726934021,3320,3321
371302000000,兰山区,3,,1645349954060947457,0,0,1645349675726934021,3322,3323
371311000000,罗庄区,3,,1645349954065141760,0,0,1645349675726934021,3324,3325
371312000000,河东区,3,,1645349954065141761,0,0,1645349675726934021,3326,3327
371321000000,沂南县,3,,1645349954065141762,0,0,1645349675726934021,3328,3329
371322000000,郯城县,3,,1645349954065141763,0,0,1645349675726934021,3330,3331
371323000000,沂水县,3,,1645349954065141764,0,0,1645349675726934021,3332,3333
371324000000,兰陵县,3,,1645349954065141765,0,0,1645349675726934021,3334,3335
371325000000,费县,3,,1645349954065141766,0,0,1645349675726934021,3336,3337
371326000000,平邑县,3,,1645349954065141767,0,0,1645349675726934021,3338,3339
371327000000,莒南县,3,,1645349954065141768,0,0,1645349675726934021,3340,3341
371328000000,蒙阴县,3,,1645349954065141769,0,0,1645349675726934021,3342,3343
371329000000,临沭县,3,,1645349954065141770,0,0,1645349675726934021,3344,3345
371371000000,临沂高新技术产业开发区,3,,1645349954065141771,0,0,1645349675726934021,3346,3347
371401000000,市辖区,3,,1645349956514615296,0,0,1645349675726934022,3350,3351
371402000000,德城区,3,,1645349956514615297,0,0,1645349675726934022,3352,3353
371403000000,陵城区,3,,1645349956514615298,0,0,1645349675726934022,3354,3355
371422000000,宁津县,3,,1645349956514615299,0,0,1645349675726934022,3356,3357
371423000000,庆云县,3,,1645349956514615300,0,0,1645349675726934022,3358,3359
371424000000,临邑县,3,,1645349956514615301,0,0,1645349675726934022,3360,3361
371425000000,齐河县,3,,1645349956514615302,0,0,1645349675726934022,3362,3363
371426000000,平原县,3,,1645349956514615303,0,0,1645349675726934022,3364,3365
371427000000,夏津县,3,,1645349956514615304,0,0,1645349675726934022,3366,3367
371428000000,武城县,3,,1645349956514615305,0,0,1645349675726934022,3368,3369
371471000000,德州天衢新区,3,,1645349956514615306,0,0,1645349675726934022,3370,3371
371481000000,乐陵市,3,,1645349956514615307,0,0,1645349675726934022,3372,3373
371482000000,禹城市,3,,1645349956514615308,0,0,1645349675726934022,3374,3375
371501000000,市辖区,3,,1645349958729207808,0,0,1645349675726934023,3378,3379
371502000000,东昌府区,3,,1645349958729207809,0,0,1645349675726934023,3380,3381
371503000000,茌平区,3,,1645349958729207810,0,0,1645349675726934023,3382,3383
371521000000,阳谷县,3,,1645349958729207811,0,0,1645349675726934023,3384,3385
371522000000,莘县,3,,1645349958729207812,0,0,1645349675726934023,3386,3387
371524000000,东阿县,3,,1645349958729207813,0,0,1645349675726934023,3388,3389
371525000000,冠县,3,,1645349958733402112,0,0,1645349675726934023,3390,3391
371526000000,高唐县,3,,1645349958733402113,0,0,1645349675726934023,3392,3393
371581000000,临清市,3,,1645349958733402114,0,0,1645349675726934023,3394,3395
371601000000,市辖区,3,,1645349960520175616,0,0,1645349675726934024,3398,3399
371602000000,滨城区,3,,1645349960520175617,0,0,1645349675726934024,3400,3401
371603000000,沾化区,3,,1645349960520175618,0,0,1645349675726934024,3402,3403
371621000000,惠民县,3,,1645349960520175619,0,0,1645349675726934024,3404,3405
371622000000,阳信县,3,,1645349960520175620,0,0,1645349675726934024,3406,3407
371623000000,无棣县,3,,1645349960520175621,0,0,1645349675726934024,3408,3409
371625000000,博兴县,3,,1645349960524369920,0,0,1645349675726934024,3410,3411
371681000000,邹平市,3,,1645349960524369921,0,0,1645349675726934024,3412,3413
371701000000,市辖区,3,,1645349962441166848,0,0,1645349675726934025,3416,3417
371702000000,牡丹区,3,,1645349962441166849,0,0,1645349675726934025,3418,3419
371703000000,定陶区,3,,1645349962441166850,0,0,1645349675726934025,3420,3421
371721000000,曹县,3,,1645349962441166851,0,0,1645349675726934025,3422,3423
371722000000,单县,3,,1645349962441166852,0,0,1645349675726934025,3424,3425
371723000000,成武县,3,,1645349962441166853,0,0,1645349675726934025,3426,3427
371724000000,巨野县,3,,1645349962441166854,0,0,1645349675726934025,3428,3429
371725000000,郓城县,3,,1645349962441166855,0,0,1645349675726934025,3430,3431
371726000000,鄄城县,3,,1645349962441166856,0,0,1645349675726934025,3432,3433
371728000000,东明县,3,,1645349962445361152,0,0,1645349675726934025,3434,3435
371771000000,菏泽经济技术开发区,3,,1645349962445361153,0,0,1645349675726934025,3436,3437
371772000000,菏泽高新技术开发区,3,,1645349962445361154,0,0,1645349675726934025,3438,3439
410101000000,市辖区,3,,1645349964517347328,0,0,1645349679594082304,3444,3445
410102000000,中原区,3,,1645349964517347329,0,0,1645349679594082304,3446,3447
410103000000,二七区,3,,1645349964517347330,0,0,1645349679594082304,3448,3449
410104000000,管城回族区,3,,1645349964517347331,0,0,1645349679594082304,3450,3451
410105000000,金水区,3,,1645349964517347332,0,0,1645349679594082304,3452,3453
410106000000,上街区,3,,1645349964517347333,0,0,1645349679594082304,3454,3455
410108000000,惠济区,3,,1645349964517347334,0,0,1645349679594082304,3456,3457
410122000000,中牟县,3,,1645349964517347335,0,0,1645349679594082304,3458,3459
410171000000,郑州经济技术开发区,3,,1645349964517347336,0,0,1645349679594082304,3460,3461
410172000000,郑州高新技术产业开发区,3,,1645349964517347337,0,0,1645349679594082304,3462,3463
410173000000,郑州航空港经济综合实验区,3,,1645349964517347338,0,0,1645349679594082304,3464,3465
410181000000,巩义市,3,,1645349964517347339,0,0,1645349679594082304,3466,3467
410182000000,荥阳市,3,,1645349964517347340,0,0,1645349679594082304,3468,3469
410183000000,新密市,3,,1645349964517347341,0,0,1645349679594082304,3470,3471
410184000000,新郑市,3,,1645349964517347342,0,0,1645349679594082304,3472,3473
410185000000,登封市,3,,1645349964517347343,0,0,1645349679594082304,3474,3475
410201000000,市辖区,3,,1645349967147175936,0,0,1645349679594082305,3478,3479
410202000000,龙亭区,3,,1645349967147175937,0,0,1645349679594082305,3480,3481
410203000000,顺河回族区,3,,1645349967147175938,0,0,1645349679594082305,3482,3483
410204000000,鼓楼区,3,,1645349967147175939,0,0,1645349679594082305,3484,3485
410205000000,禹王台区,3,,1645349967147175940,0,0,1645349679594082305,3486,3487
410212000000,祥符区,3,,1645349967147175941,0,0,1645349679594082305,3488,3489
410221000000,杞县,3,,1645349967147175942,0,0,1645349679594082305,3490,3491
410222000000,通许县,3,,1645349967147175943,0,0,1645349679594082305,3492,3493
410223000000,尉氏县,3,,1645349967147175944,0,0,1645349679594082305,3494,3495
410225000000,兰考县,3,,1645349967147175945,0,0,1645349679594082305,3496,3497
410301000000,市辖区,3,,1645349969219162112,0,0,1645349679594082306,3500,3501
410302000000,老城区,3,,1645349969219162113,0,0,1645349679594082306,3502,3503
410303000000,西工区,3,,1645349969219162114,0,0,1645349679594082306,3504,3505
410304000000,瀍河回族区,3,,1645349969219162115,0,0,1645349679594082306,3506,3507
410305000000,涧西区,3,,1645349969219162116,0,0,1645349679594082306,3508,3509
410307000000,偃师区,3,,1645349969219162117,0,0,1645349679594082306,3510,3511
410308000000,孟津区,3,,1645349969219162118,0,0,1645349679594082306,3512,3513
410311000000,洛龙区,3,,1645349969219162119,0,0,1645349679594082306,3514,3515
410323000000,新安县,3,,1645349969219162120,0,0,1645349679594082306,3516,3517
410324000000,栾川县,3,,1645349969219162121,0,0,1645349679594082306,3518,3519
410325000000,嵩县,3,,1645349969219162122,0,0,1645349679594082306,3520,3521
410326000000,汝阳县,3,,1645349969219162123,0,0,1645349679594082306,3522,3523
410327000000,宜阳县,3,,1645349969219162124,0,0,1645349679594082306,3524,3525
410328000000,洛宁县,3,,1645349969219162125,0,0,1645349679594082306,3526,3527
410329000000,伊川县,3,,1645349969219162126,0,0,1645349679594082306,3528,3529
410371000000,洛阳高新技术产业开发区,3,,1645349969219162127,0,0,1645349679594082306,3530,3531
410401000000,市辖区,3,,1645349971685412864,0,0,1645349679594082307,3534,3535
410402000000,新华区,3,,1645349971689607168,0,0,1645349679594082307,3536,3537
410403000000,卫东区,3,,1645349971689607169,0,0,1645349679594082307,3538,3539
410404000000,石龙区,3,,1645349971689607170,0,0,1645349679594082307,3540,3541
410411000000,湛河区,3,,1645349971689607171,0,0,1645349679594082307,3542,3543
410421000000,宝丰县,3,,1645349971689607172,0,0,1645349679594082307,3544,3545
410422000000,叶县,3,,1645349971689607173,0,0,1645349679594082307,3546,3547
410423000000,鲁山县,3,,1645349971689607174,0,0,1645349679594082307,3548,3549
410425000000,郏县,3,,1645349971689607175,0,0,1645349679594082307,3550,3551
410471000000,平顶山高新技术产业开发区,3,,1645349971689607176,0,0,1645349679594082307,3552,3553
410472000000,平顶山市城乡一体化示范区,3,,1645349971689607177,0,0,1645349679594082307,3554,3555
410481000000,舞钢市,3,,1645349971689607178,0,0,1645349679594082307,3556,3557
410482000000,汝州市,3,,1645349971689607179,0,0,1645349679594082307,3558,3559
410501000000,市辖区,3,,1645349973988085760,0,0,1645349679594082308,3562,3563
